paragraph,stemmed,tokenized
"Liability in respect of
8 Damage to Goods Supplied
a Pollution or Contamination occurring in the United
States of America or Canada or any dependency
or trust territory
b Pollution or Contamination occurring elsewhere
unless caused by a sudden identifiable unintended
and unexpected incident which takes place in its
entirety at a specific time and place during the
Period of Insurance
5 Mechanically Propelled Vehicles
Liability arising out of the ownership possession or
use by or on behalf of the Insured of any mechanically
propelled vehicle or trailer attached thereto which is
required by any road traffic legislation to be the subject
of compulsory insurance or other security but this
Exclusion shall not apply
a while such vehicle is being used as a tool of
trade other than in respect of liability which is
compulsorily insurable under road traffic legislation
b in respect of the loading or unloading of such
vehicle or the delivery or collection of goods to or
from such vehicle",liabil in respect of 8 damag to good suppli a pollut or contamin occur in the unit state of america or canada or ani depend or trust territori b pollut or contamin occur elsewher unless caus by a sudden identifi unintend and unexpect incid which take place in it entireti at a specif time and place dure the period of insur 5 mechan propel vehicl liabil aris out of the ownership possess or use by or on behalf of the insur of ani mechan propel vehicl or trailer attach thereto which is requir by ani road traffic legisl to be the subject of compulsori insur or other secur but this exclus shall not appli a while such vehicl is be use as a tool of trade other than in respect of liabil which is compulsorili insur under road traffic legisl b in respect of the load or unload of such vehicl or the deliveri or collect of good to or from such vehicl,"liability in respect of 
 8 damage to Goods supply 
 a Pollution or Contamination occur in the United 
 States of America or Canada or any dependency 
 or trust territory 
 b Pollution or Contamination occur elsewhere 
 unless cause by a sudden identifiable unintended 
 and unexpected incident which take place in its 
 entirety at a specific time and place during the 
 Period of Insurance 
 5 Mechanically propel vehicle 
 Liability arise out of the ownership possession or 
 use by or on behalf of the Insured of any mechanically 
 propel vehicle or trailer attach thereto which be 
 require by any road traffic legislation to be the subject 
 of compulsory insurance or other security but this 
 exclusion shall not apply 
 a while such vehicle be be use as a tool of 
 trade other than in respect of liability which be 
 compulsorily insurable under road traffic legislation 
 b in respect of the loading or unloading of such 
 vehicle or the delivery or collection of good to or 
 from such vehicle"
"Liability in respect of
a loss or damage to any goods or other property sold
supplied delivered installed or erected by or on
behalf of the Insured
b all costs of or arising from the need for making
good removal repair rectification replacement or
recall of
i any such goods or property
ii any defective work executed by or on behalf of
the Insured
except that 8 a and 8 b i above shall not apply to
liability in respect of loss or damage to the said goods
or property if such loss or damage is caused by or
arises from
1 any alteration repair or servicing work executed
2 any other goods or property sold supplied
delivered installed or erected
by the Insured under a separate contract",liabil in respect of a loss or damag to ani good or other properti sold suppli deliv instal or erect by or on behalf of the insur b all cost of or aris from the need for make good remov repair rectif replac or recal of i ani such good or properti ii ani defect work execut by or on behalf of the insur except that 8 a and 8 b i abov shall not appli to liabil in respect of loss or damag to the said good or properti if such loss or damag is caus by or aris from 1 ani alter repair or servic work execut 2 ani other good or properti sold suppli deliv instal or erect by the insur under a separ contract,"liability in respect of 
 a loss or damage to any good or other property sell 
 supply deliver instal or erect by or on 
 behalf of the insure 
 b all cost of or arise from the need for make 
 good removal repair rectification replacement or 
 recall of 
 I any such good or property 
 ii any defective work execute by or on behalf of 
 the insure 
 except that 8 a and 8 b I above shall not apply to 
 liability in respect of loss or damage to the say good 
 or property if such loss or damage be cause by or 
 arise from 
 1 any alteration repair or servicing work execute 
 2 any other good or property sell supply 
 deliver instal or erect 
 by the Insured under a separate contract"
"9 Products
In respect of Injury loss or damage caused by or arising
from Products
a any liability which attaches to the Insured solely
under the terms of an agreement other than
i under any warranty of goods implied by law
ii under any indemnity clause in any agreement
between the Insured and any independent carrier
in respect of Injury loss or damage caused by
Products entrusted to such carrier for transit by
road rail or waterway",9 product in respect of injuri loss or damag caus by or aris from product a ani liabil which attach to the insur sole under the term of an agreement other than i under ani warranti of good impli by law ii under ani indemn claus in ani agreement between the insur and ani independ carrier in respect of injuri loss or damag caus by product entrust to such carrier for transit by road rail or waterway,"9 product 
 in respect of injury loss or damage cause by or arise 
 from product 
 a any liability which attach to the Insured solely 
 under the term of an agreement other than 
 I under any warranty of good imply by law 
 ii under any indemnity clause in any agreement 
 between the Insured and any independent carrier 
 in respect of injury loss or damage cause by 
 Products entrust to such carrier for transit by 
 road rail or waterway"
"13 Slings and Cradles
Liability for Injury loss or damage arising out of the
operation of a sling andor cradle
14 Computer Date Recognition
Liability arising directly or indirectly from the failure of
any computer or other equipment or system for
processing storing or retrieving data whether the
property of the Insured or not and whether occurring
before during or after the year 2000 to achieve any or
all of the purposes and consequential effects intended
by the use of any number to denote a date including
the failure",13 sling and cradl liabil for injuri loss or damag aris out of the oper of a sling andor cradl 14 comput date recognit liabil aris direct or indirect from the failur of ani comput or other equip or system for process store or retriev data whether the properti of the insur or not and whether occur befor dure or after the year 2000 to achiev ani or all of the purpos and consequenti effect intend by the use of ani number to denot a date includ the failur,"13 sling and Cradles 
 Liability for injury loss or damage arise out of the 
 operation of a sling andor cradle 
 14 Computer Date Recognition 
 Liability arise directly or indirectly from the failure of 
 any computer or other equipment or system for 
 processing store or retrieve datum whether the 
 property of the Insured or not and whether occur 
 before during or after the year 2000 to achieve any or 
 all of the purpose and consequential effect intend 
 by the use of any number to denote a date include 
 the failure"
"b any Product installed or incorporated in any craft
designed to travel in or through air or space and
which to the Insured’s knowledge was intended to
be installed or incorporated in any such craft",b ani product instal or incorpor in ani craft design to travel in or through air or space and which to the insur knowledg was intend to be instal or incorpor in ani such craft,"b any product instal or incorporate in any craft 
 design to travel in or through air or space and 
 which to the insured ’s knowledge be intend to 
 be instal or incorporate in any such craft"
"c any claim made against the Insured in any
country outside the European Union in which the
Insured occupy premises or are represented by any
resident Employee or holder of the Insured’s power
of attorney",c ani claim made against the insur in ani countri outsid the european union in which the insur occupi premis or are repres by ani resid employe or holder of the insur power of attorney,"c any claim make against the Insured in any 
 country outside the European Union in which the 
 insured occupy premise or be represent by any 
 resident employee or holder of the Insured ’s power 
 of attorney"
"b to recognise capture save retain restore andor
correctly to manipulate interpret calculate or
process any data or information or command or
instruction as a result of treating any date otherwise
than its true calendar date",b to recognis captur save retain restor andor correct to manipul interpret calcul or process ani data or inform or command or instruct as a result of treat ani date otherwis than it true calendar date,"b to recognise capture save retain restore andor 
 correctly to manipulate interpret calculate or 
 process any datum or information or command or 
 instruction as a result of treat any date otherwise 
 than its true calendar date"
"10 Advice and Design
Liability for Injury loss or damage arising out of or in
connection with advice design formula specification
inspection certification or testing provided or
performed for a fee by or on behalf of the Insured other
than where provided or performed in connection with
any Product",10 advic and design liabil for injuri loss or damag aris out of or in connect with advic design formula specif inspect certif or test provid or perform for a fee by or on behalf of the insur other than where provid or perform in connect with ani product,"10 Advice and Design 
 Liability for injury loss or damage arise out of or in 
 connection with advice design formula specification 
 inspection certification or testing provide or 
 perform for a fee by or on behalf of the insured other 
 than where provide or perform in connection with 
 any product"
"c to recognise capture save retain restore andor
correctly to manipulate interpret calculate or
process any data or information as a result of the
operation of any command which has been
programmed into any computer software or
firmware being a command which causes the loss
of data or the inability to recognise capture save
retain restore correctly to manipulate interpret
calculate or process any data on or after any date",c to recognis captur save retain restor andor correct to manipul interpret calcul or process ani data or inform as a result of the oper of ani command which has been program into ani comput softwar or firmwar be a command which caus the loss of data or the inabl to recognis captur save retain restor correct to manipul interpret calcul or process ani data on or after ani date,"c to recognise capture save retain restore andor 
 correctly to manipulate interpret calculate or 
 process any datum or information as a result of the 
 operation of any command which have be 
 program into any computer software or 
 firmware be a command which cause the loss 
 of datum or the inability to recognise capture save 
 retain restore correctly to manipulate interpret 
 calculate or process any datum on or after any date"
"11 Contract Works and JCT Clause 651
Liability in respect of loss or damage to any property
a comprising or to be incorporated in the contract
works in respect of any contract undertaken by
the Insured
b against which the Insured are required to effect
insurance under the terms of Clause 651 of the
JCT RIBA Conditions of Contract or of any other
contract condition requiring insurance of a like kind
12 Manual Work
Liability arising from or as a consequence of any
manual work carried out away from any premises
belonging leased rented or hired to the Insured other
than delivery or collection",11 contract work and jct claus 651 liabil in respect of loss or damag to ani properti a compris or to be incorpor in the contract work in respect of ani contract undertaken by the insur b against which the insur are requir to effect insur under the term of claus 651 of the jct riba condit of contract or of ani other contract condit requir insur of a like kind 12 manual work liabil aris from or as a consequ of ani manual work carri out away from ani premis belong leas rent or hire to the insur other than deliveri or collect,"11 Contract Works and JCT Clause 651 
 Liability in respect of loss or damage to any property 
 a comprising or to be incorporate in the contract 
 work in respect of any contract undertake by 
 the insure 
 b against which the Insured be require to effect 
 insurance under the term of Clause 651 of the 
 JCT RIBA Conditions of Contract or of any other 
 contract condition require insurance of a like kind 
 12 Manual work 
 Liability arise from or as a consequence of any 
 manual work carry out away from any premise 
 belong lease rent or hire to the insured other 
 than delivery or collection"
"15 Excess
The amount any third party property damage excess
specified in the Schedule
16 Asbestos
a Liability in any way caused by arising from or
contributed to by
i exposure to or inhalation of Asbestos
ii fear of the consequences of exposure to or
inhalation of Asbestos
b Liability for the costs of management including
those of any persons under any statutory duty to
manage removal repair alteration recall
replacement or reinstatement of any property
arising out of the presence of Asbestos",15 excess the amount ani third parti properti damag excess specifi in the schedul 16 asbesto a liabil in ani way caus by aris from or contribut to by i exposur to or inhal of asbesto ii fear of the consequ of exposur to or inhal of asbesto b liabil for the cost of manag includ those of ani person under ani statutori duti to manag remov repair alter recal replac or reinstat of ani properti aris out of the presenc of asbesto,"15 excess 
 the amount any third party property damage excess 
 specify in the Schedule 
 16 Asbestos 
 a Liability in any way cause by arise from or 
 contribute to by 
 i exposure to or inhalation of Asbestos 
 ii fear of the consequence of exposure to or 
 inhalation of Asbestos 
 b Liability for the cost of management include 
 those of any person under any statutory duty to 
 manage removal repair alteration recall 
 replacement or reinstatement of any property 
 arise out of the presence of asbestos"
"Section Conditions
The Policy Conditions 1–12 14–17 inclusive apply to this
Section and in addition the following
1 Bona fide Subcontractors
In respect of work commencing within the Period of
Insurance it is a condition precedent to any liability of
the Insurer in respect of Injury loss destruction or
damage arising out of or caused by work undertaken
on behalf of the Insured by bona fide subcontractors
that the Insured obtain and retain a written record that
such subcontractors have in force throughout the
duration of any work undertaken by them for the
Insured insurance as follows
a Employers Liability insurance in accordance with
any law relating to compulsory insurance of liability
to employees
b Public Liability insurance covering legal liability
for injury to any person other than liability described
in a above and loss destruction or damage to
property with a Limit of Indemnity
not less than £2000000
This condition does not apply where bona fide
subcontractors are engaged to carry out work on
behalf of the Insured in an emergency and there is
insufficient time to obtain written evidence of insurance
provided that the Insured shall obtain verbal
confirmation from such subcontractors that insurance
as described in a and b above is in force and confirm
such conversation in writing and retain a copy as a
written record
2 Other Insurances
The Insurer will not indemnify the Insured in respect of
liability which is insured by or would but for the
existence of this Section be insured by any other policy
or section except in respect of any excess beyond the
amount payable under such other policy or section or
which would have been payable under such other
policy or section had this Section not been effected",section condit the polici condit 1–12 14–17 inclus appli to this section and in addit the follow 1 bona fide subcontractor in respect of work commenc within the period of insur it is a condit preced to ani liabil of the insur in respect of injuri loss destruct or damag aris out of or caus by work undertaken on behalf of the insur by bona fide subcontractor that the insur obtain and retain a written record that such subcontractor have in forc throughout the durat of ani work undertaken by them for the insur insur as follow a employ liabil insur in accord with ani law relat to compulsori insur of liabil to employe b public liabil insur cover legal liabil for injuri to ani person other than liabil describ in a abov and loss destruct or damag to properti with a limit of indemn not less than £2000000 this condit doe not appli where bona fide subcontractor are engag to carri out work on behalf of the insur in an emerg and there is insuffici time to obtain written evid of insur provid that the insur shall obtain verbal confirm from such subcontractor that insur as describ in a and b abov is in forc and confirm such convers in write and retain a copi as a written record 2 other insur the insur will not indemnifi the insur in respect of liabil which is insur by or would but for the exist of this section be insur by ani other polici or section except in respect of ani excess beyond the amount payabl under such other polici or section or which would have been payabl under such other polici or section had this section not been effect,"section condition 
 the Policy Conditions 1–12 14–17 inclusive apply to this 
 section and in addition the follow 
 1 Bona fide subcontractor 
 in respect of work commencing within the Period of 
 Insurance it be a condition precedent to any liability of 
 the Insurer in respect of injury loss destruction or 
 damage arise out of or cause by work undertake 
 on behalf of the insure by bona fide subcontractor 
 that the insured obtain and retain a write record that 
 such subcontractor have in force throughout the 
 duration of any work undertake by they for the 
 insured insurance as follow 
 a Employers Liability insurance in accordance with 
 any law relate to compulsory insurance of liability 
 to employee 
 b Public Liability insurance cover legal liability 
 for injury to any person other than liability describe 
 in a above and loss destruction or damage to 
 property with a Limit of Indemnity 
 not less than £ 2000000 
 this condition do not apply where bona fide 
 subcontractor be engage to carry out work on 
 behalf of the Insured in an emergency and there be 
 insufficient time to obtain write evidence of insurance 
 provide that the Insured shall obtain verbal 
 confirmation from such subcontractor that insurance 
 as describe in a and b above be in force and confirm 
 such conversation in writing and retain a copy as a 
 write record 
 2 Other insurance 
 the Insurer will not indemnify the Insured in respect of 
 liability which be insure by or would but for the 
 existence of this section be insure by any other policy 
 or section except in respect of any excess beyond the 
 amount payable under such other policy or section or 
 which would have be payable under such other 
 policy or section have this section not be effect"
"1 Business
The Business specified in the Schedule conducted
solely from Great Britain Northern Ireland the Isle of
Man or the Channel Islands and including
a the ownership maintenance and repair of premises
used in connection therewith
b the provision and management of canteen social
sports or welfare organisations for the benefit of
Employees and the ambulance first aid fire medical
and security services of the Insured
c the execution of private duties by Employees for any
partner director or senior official of the Insured
2 Employee
a Any person under a contract of service or
apprenticeship with the Insured
b any of the following persons whilst working for the
Insured in connection with the Business
i any labour master or labour only subcontractor
or person supplied by him
ii any selfemployed person providing labour only
iii any trainee or person undergoing work
experience
iv any voluntary helper
v any person who is borrowed by or hired to
the Insured
3 Injury
Bodily injury death disease illness mental injury or
nervous shock
4 Offshore Installations
a Any installation in the sea or tidal waters which
is intended for underwater exploitation of mineral
resources or exploration with a view to such
exploitation
b any installation in the sea or tidal waters which is
intended for the storage or recovery of gas",1 busi the busi specifi in the schedul conduct sole from great britain northern ireland the isl of man or the channel island and includ a the ownership mainten and repair of premis use in connect therewith b the provis and manag of canteen social sport or welfar organis for the benefit of employe and the ambul first aid fire medic and secur servic of the insur c the execut of privat duti by employe for ani partner director or senior offici of the insur 2 employe a ani person under a contract of servic or apprenticeship with the insur b ani of the follow person whilst work for the insur in connect with the busi i ani labour master or labour onli subcontractor or person suppli by him ii ani selfemploy person provid labour onli iii ani traine or person undergo work experi iv ani voluntari helper v ani person who is borrow by or hire to the insur 3 injuri bodili injuri death diseas ill mental injuri or nervous shock 4 offshor instal a ani instal in the sea or tidal water which is intend for underwat exploit of miner resourc or explor with a view to such exploit b ani instal in the sea or tidal water which is intend for the storag or recoveri of gas,"1 business 
 the Business specify in the Schedule conduct 
 solely from Great Britain Northern Ireland the Isle of 
 Man or the Channel Islands and include 
 a the ownership maintenance and repair of premise 
 use in connection therewith 
 b the provision and management of canteen social 
 sport or welfare organisation for the benefit of 
 Employees and the ambulance first aid fire medical 
 and security service of the insure 
 c the execution of private duty by employee for any 
 partner director or senior official of the insure 
 2 employee 
 a any person under a contract of service or 
 apprenticeship with the insure 
 b any of the follow person whilst work for the 
 insured in connection with the business 
 I any labour master or labour only subcontractor 
 or person supply by he 
 ii any selfemploye person provide labour only 
 iii any trainee or person undergo work 
 experience 
 iv any voluntary helper 
 v any person who be borrow by or hire to 
 the insure 
 3 Injury 
 Bodily injury death disease illness mental injury or 
 nervous shock 
 4 Offshore Installations 
 a any installation in the sea or tidal water which 
 be intend for underwater exploitation of mineral 
 resource or exploration with a view to such 
 exploitation 
 b any installation in the sea or tidal water which be 
 intend for the storage or recovery of gas"
"b elsewhere in the world in respect of Injury sustained
by any Employee resident within the territories
specified in Definition Territorial Limits a above and
caused whilst such Employee is temporarily
employed outside these territories provided that any
action for compensation in respect of such Injury is
brought in a court of law within the said territories
or any other member country of the European
Union",b elsewher in the world in respect of injuri sustain by ani employe resid within the territori specifi in definit territori limit a abov and caus whilst such employe is temporarili employ outsid these territori provid that ani action for compens in respect of such injuri is brought in a court of law within the said territori or ani other member countri of the european union,"b elsewhere in the world in respect of Injury sustain 
 by any employee resident within the territory 
 specify in Definition Territorial Limits a above and 
 cause whilst such employee be temporarily 
 employ outside these territory provide that any 
 action for compensation in respect of such Injury be 
 bring in a court of law within the say territory 
 or any other member country of the european 
 Union"
"Cover
The Insurer will indemnify the Insured against legal liability
to pay compensation and claimants’ costs and expenses
in respect of Injury sustained by any Employee arising out
of and in the course of the employment or engagement of
such person by the Insured in connection with the
Business and caused within the Territorial Limits during
the Period of Insurance
Cost and Expenses
The Insurer will also pay costs and expenses incurred by
the Insurer or with the written consent of the Insurer
a in connection with the defence of any claim
b for representation of the Insured
i",cover the insur will indemnifi the insur against legal liabil to pay compens and claimant cost and expens in respect of injuri sustain by ani employe aris out of and in the cours of the employ or engag of such person by the insur in connect with the busi and caus within the territori limit dure the period of insur cost and expens the insur will also pay cost and expens incur by the insur or with the written consent of the insur a in connect with the defenc of ani claim b for represent of the insur i,"Cover 
 the Insurer will indemnify the Insured against legal liability 
 to pay compensation and claimant ’ cost and expense 
 in respect of Injury sustain by any employee arise out 
 of and in the course of the employment or engagement of 
 such person by the Insured in connection with the 
 Business and cause within the Territorial Limits during 
 the Period of insurance 
 Cost and expense 
 the Insurer will also pay cost and expense incur by 
 the Insurer or with the write consent of the Insurer 
 a in connection with the defence of any claim 
 b for representation of the insure 
 I"
"ii at proceedings in any court of summary jurisdiction
or on indictment in any higher court in respect
of any alleged breach of statutory duty resulting
in Injury
which may be the subject of indemnity under this Section
Limit of Indemnity
The Insurer’s Limit of Indemnity for all compensation
costs and expenses payable in respect of any one claim or
series of claims arising out of one occurrence shall not
exceed the Limit of Indemnity",ii at proceed in ani court of summari jurisdict or on indict in ani higher court in respect of ani alleg breach of statutori duti result in injuri which may be the subject of indemn under this section limit of indemn the insur limit of indemn for all compens cost and expens payabl in respect of ani one claim or seri of claim aris out of one occurr shall not exceed the limit of indemn,"ii at proceeding in any court of summary jurisdiction 
 or on indictment in any high court in respect 
 of any alleged breach of statutory duty result 
 in Injury 
 which may be the subject of indemnity under this section 
 Limit of Indemnity 
 the Insurer ’s Limit of Indemnity for all compensation 
 cost and expense payable in respect of any one claim or 
 series of claim arise out of one occurrence shall not 
 exceed the Limit of indemnity"
"c any pipe or system of pipes in the sea or tidal waters
Provided that
d any installation which is intended to provide
accommodation for persons who work on or
from the locations specified in Definition Offshore
Installations a b or c above",c ani pipe or system of pipe in the sea or tidal water provid that d ani instal which is intend to provid accommod for person who work on or from the locat specifi in definit offshor instal a b or c abov,"c any pipe or system of pipe in the sea or tidal water 
 provide that 
 d any installation which be intend to provide 
 accommodation for person who work on or 
 from the location specify in Definition Offshore 
 Installations a b or c above"
"a in respect of an Act of Terrorism the Limit of Indemnity
shall not exceed £5000000 If the Insurer alleges that
by reason of this limitation any loss damage cost or
expense is not covered the burden of proving the
contrary shall be upon the Insured
Complete Property Owners Insurance | 39",a in respect of an act of terror the limit of indemn shall not exceed £5000000 if the insur alleg that by reason of this limit ani loss damag cost or expens is not cover the burden of prove the contrari shall be upon the insur complet properti owner insur | 39,"a in respect of an Act of Terrorism the Limit of Indemnity 
 shall not exceed £ 5000000 if the Insurer allege that 
 by reason of this limitation any loss damage cost or 
 expense be not cover the burden of prove the 
 contrary shall be upon the insure 
 Complete Property Owners Insurance | 39"
"Section 4 – Employers’ Liability
b in respect of the indemnity provided under this Section
for Extension 5  Manslaughter Defence Costs",section 4 – employ liabil b in respect of the indemn provid under this section for extens 5 manslaught defenc cost,"section 4 – Employers ’ liability 
 b in respect of the indemnity provide under this section 
 for Extension 5   Manslaughter Defence cost"
"ii all amounts payable will form part of and not be in
addition to the Limit of Indemnity
iii where the Insurer has already indemnified the
Insured in respect of legal costs or expenses
incurred in connection with the defence of any criminal
proceedings including appeals against conviction
arising from such proceedings arising out of the same
occurrence which gave rise to said proceedings under
another Section of the Policy the amount paid under
that Section shall contribute to the maximum amount
payable under this Section",ii all amount payabl will form part of and not be in addit to the limit of indemn iii where the insur has alreadi indemnifi the insur in respect of legal cost or expens incur in connect with the defenc of ani crimin proceed includ appeal against convict aris from such proceed aris out of the same occurr which gave rise to said proceed under anoth section of the polici the amount paid under that section shall contribut to the maximum amount payabl under this section,"ii all amount payable will form part of and not be in 
 addition to the Limit of Indemnity 
 iii where the Insurer have already indemnify the 
 insured in respect of legal cost or expense 
 incur in connection with the defence of any criminal 
 proceeding include appeal against conviction 
 arise from such proceeding arise out of the same 
 occurrence which give rise to say proceeding under 
 another section of the Policy the amount pay under 
 that section shall contribute to the maximum amount 
 payable under this section"
"Extensions Subject to the terms limits conditions
and exclusions of this Section and the Policy
1 Indemnity to Other Parties
If the Insured so request the Insurer will indemnify the
following parties
a any officer or committee member or other member
of the Insured’s canteen social sports or welfare
organisations or ambulance first aid fire medical or
security services against liability incurred in
such capacity",extens subject to the term limit condit and exclus of this section and the polici 1 indemn to other parti if the insur so request the insur will indemnifi the follow parti a ani offic or committe member or other member of the insur canteen social sport or welfar organis or ambul first aid fire medic or secur servic against liabil incur in such capac,"Extensions Subject to the term limit condition 
 and exclusion of this section and the policy 
 1 indemnity to other party 
 if the insured so request the Insurer will indemnify the 
 follow party 
 a any officer or committee member or other member 
 of the Insured ’s canteen social sport or welfare 
 organisation or ambulance first aid fire medical or 
 security service against liability incur in 
 such capacity"
"each such party shall observe fulfil and be subject to
the terms and conditions of this Section in so far as
they can apply",each such parti shall observ fulfil and be subject to the term and condit of this section in so far as they can appli,"each such party shall observe fulfil and be subject to 
 the term and condition of this Section in so far as 
 they can apply"
"ii the Insurer’s liability to the Insured and all parties
indemnified shall not exceed in total the Limit of
Indemnity specified in the Schedule
2 Health and Safety at Work – Legal Defence Costs
The Insurer will indemnify the Insured and if the
Insured so request any partner director or Employee of
the Insured in the terms of this Section in respect of
a costs and expenses incurred with the Insurer’s
written consent
b costs and expenses of the prosecution awarded
against any such party
in connection with criminal proceedings or an appeal
against conviction arising from such proceedings
brought in respect of any offence under the Health and
Safety at Work etc Act 1974 or the Health and Safety at
Work Northern Ireland Order 1978 committed or
alleged to have been committed during the Period of
Insurance in connection with the Business
Provided that
i",ii the insur liabil to the insur and all parti indemnifi shall not exceed in total the limit of indemn specifi in the schedul 2 health and safeti at work – legal defenc cost the insur will indemnifi the insur and if the insur so request ani partner director or employe of the insur in the term of this section in respect of a cost and expens incur with the insur written consent b cost and expens of the prosecut award against ani such parti in connect with crimin proceed or an appeal against convict aris from such proceed brought in respect of ani offenc under the health and safeti at work etc act 1974 or the health and safeti at work northern ireland order 1978 commit or alleg to have been commit dure the period of insur in connect with the busi provid that i,"ii the Insurer ’s liability to the insured and all party 
 indemnify shall not exceed in total the Limit of 
 Indemnity specify in the Schedule 
 2 Health and Safety at work – Legal Defence cost 
 the Insurer will indemnify the insured and if the 
 insured so request any partner director or employee of 
 the Insured in the term of this section in respect of 
 a cost and expense incur with the Insurer ’s 
 write consent 
 b cost and expense of the prosecution award 
 against any such party 
 in connection with criminal proceeding or an appeal 
 against conviction arise from such proceeding 
 bring in respect of any offence under the Health and 
 Safety at Work etc Act 1974 or the Health and Safety at 
 Work Northern Ireland Order 1978 commit or 
 allege to have be commit during the Period of 
 Insurance in connection with the business 
 provide that 
 I"
"b any partner director or Employee of the Insured
against liability incurred in such capacity and in
respect of which the Insured would have been
entitled to indemnity under this Section if the claim
had been made against the Insured",b ani partner director or employe of the insur against liabil incur in such capac and in respect of which the insur would have been entitl to indemn under this section if the claim had been made against the insur,"b any partner director or employee of the insure 
 against liability incur in such capacity and in 
 respect of which the Insured would have be 
 entitle to indemnity under this section if the claim 
 have be make against the insured"
"c any principal for whom the Insured have agreed to
execute work under contract or agreement against
liability arising out of the performance of such work
by the Insured and in respect of which the Insured
are legally liable and would have been entitled to
indemnity under this Section if the claim had been
made against the Insured",c ani princip for whom the insur have agre to execut work under contract or agreement against liabil aris out of the perform of such work by the insur and in respect of which the insur are legal liabl and would have been entitl to indemn under this section if the claim had been made against the insur,"c any principal for whom the Insured have agree to 
 execute work under contract or agreement against 
 liability arise out of the performance of such work 
 by the Insured and in respect of which the insure 
 be legally liable and would have be entitle to 
 indemnity under this section if the claim have be 
 make against the insured"
"3 Unsatisfied Court Judgements
If a judgement for compensation or costs in respect
of Injury sustained by any Employee arising out of
and in the course of employment or engagement by
the Insured in connection with the Business and
caused within the Territorial Limits during the Period
of Insurance",3 unsatisfi court judgement if a judgement for compens or cost in respect of injuri sustain by ani employe aris out of and in the cours of employ or engag by the insur in connect with the busi and caus within the territori limit dure the period of insur,"3 Unsatisfied Court Judgements 
 if a judgement for compensation or cost in respect 
 of Injury sustain by any employee arise out of 
 and in the course of employment or engagement by 
 the Insured in connection with the Business and 
 cause within the Territorial Limits during the Period 
 of insurance"
"a is obtained by such Employee in any court situate
within the territories specified in Definition Territorial
Limits a against any person or corporate body
domiciled or operating from premises within such
territories and
b remains wholly or partly unsatisfied 6 months after
the date of such judgement
the Insurer will if the Insured so request pay to the said
Employee the amount of any such compensation and
costs to the extent that they remain unsatisfied
Provided that
i",a is obtain by such employe in ani court situat within the territori specifi in definit territori limit a against ani person or corpor bodi domicil or oper from premis within such territori and b remain wholli or part unsatisfi 6 month after the date of such judgement the insur will if the insur so request pay to the said employe the amount of ani such compens and cost to the extent that they remain unsatisfi provid that i,"a be obtain by such employee in any court situate 
 within the territory specify in Definition Territorial 
 Limits a against any person or corporate body 
 domicile or operate from premise within such 
 territory and 
 b remain wholly or partly unsatisfied 6 month after 
 the date of such judgement 
 the Insurer will if the insured so request pay to the said 
 Employee the amount of any such compensation and 
 cost to the extent that they remain unsatisfied 
 provide that 
 I"
"ii the Employee shall have assigned the judgement
to the Insurer
iii this Section was shown as Insured as issued in the
Schedule at the time of the Injury",ii the employe shall have assign the judgement to the insur iii this section was shown as insur as issu in the schedul at the time of the injuri,"ii the employee shall have assign the judgement 
 to the Insurer 
 iii this section be show as insure as issue in the 
 Schedule at the time of the injury"
"Provided that the Insurer agrees details of the
specific solicitor or counsel who are to act on behalf
of the Insured prior to their appointment
The Insurer will not pay for
i any fines or penalties imposed on the Insured or the
cost of implementing any remedial order or publicity
order
ii legal costs and expenses in connection with an
appeal unless a solicitor or counsel advise that there
are strong prospects of succeeding in the appeal or
recovering costs awarded against the Insured at all
times throughout the appeals process Any change
to such prospect of success during the appeals
process may result in cover being removed
iii costs and expenses provided by another source or
any other insurance or where but for the existence
of this Extension would have been provided by such
source or insurance",provid that the insur agre detail of the specif solicitor or counsel who are to act on behalf of the insur prior to their appoint the insur will not pay for i ani fine or penalti impos on the insur or the cost of implement ani remedi order or public order ii legal cost and expens in connect with an appeal unless a solicitor or counsel advis that there are strong prospect of succeed in the appeal or recov cost award against the insur at all time throughout the appeal process ani chang to such prospect of success dure the appeal process may result in cover be remov iii cost and expens provid by anoth sourc or ani other insur or where but for the exist of this extens would have been provid by such sourc or insur,"provide that the Insurer agree detail of the 
 specific solicitor or counsel who be to act on behalf 
 of the insured prior to their appointment 
 the Insurer will not pay for 
 I any fine or penalty impose on the Insured or the 
 cost of implement any remedial order or publicity 
 order 
 ii legal cost and expense in connection with an 
 appeal unless a solicitor or counsel advise that there 
 be strong prospect of succeed in the appeal or 
 recover cost award against the Insured at all 
 time throughout the appeal process any change 
 to such prospect of success during the appeal 
 process may result in cover be remove 
 iii cost and expense provide by another source or 
 any other insurance or where but for the existence 
 of this Extension would have be provide by such 
 source or insurance"
