paragraph,stemmed,tokenized,posting_list,posting_list_stemmed
"We do cover motorized vehicles not subject
to motorized vehicle registration and
a designed to assist and used by the
physically handicapped or
b used exclusively to service an insureds
residence",we do cover motor vehicl not subject to motor vehicl registr and a design to assist and use by the physic handicap or b use exclus to servic an insur resid,"we do cover motorize vehicle not subject 
 to motorize vehicle registration and 
 a design to assist and use by the 
 physically handicapped or 
 b use exclusively to service an insured 
 residence","['a', 'an', 'and', 'and', 'assist', 'b', 'by', 'cover', 'design', 'do', 'exclusively', 'handicapped', 'insured', 'motorize', 'motorize', 'not', 'or', 'physically', 'registration', 'residence', 'service', 'subject', 'the', 'to', 'to', 'to', 'use', 'use', 'vehicle', 'vehicle', 'we']","['a', 'an', 'and', 'and', 'assist', 'b', 'by', 'cover', 'design', 'do', 'exclus', 'handicap', 'insur', 'motor', 'motor', 'not', 'or', 'physic', 'registr', 'resid', 'servic', 'subject', 'the', 'to', 'to', 'to', 'use', 'use', 'vehicl', 'vehicl', 'we']"
"Any devices or instruments for the
transmission
recording
reception
or
reproduction of sound andor pictures if
permanently installed in a motorized vehicle
trailer or watercraft including but not limited to
a their accessories and antennas or
b tapes cassettes wires cables records
discs or other media for use with any such
devices or instruments
while located in or upon the motorized
vehicle trailer or watercraft",ani devic or instrument for the transmiss record recept or reproduct of sound andor pictur if perman instal in a motor vehicl trailer or watercraft includ but not limit to a their accessori and antenna or b tape cassett wire cabl record disc or other media for use with ani such devic or instrument while locat in or upon the motor vehicl trailer or watercraft,"any device or instrument for the 
 transmission 
 record 
 reception 
 or 
 reproduction of sound andor picture if 
 permanently instal in a motorize vehicle 
 trailer or watercraft include but not limit to 
 a their accessory and antenna or 
 b tape cassette wire cable record 
 disc or other medium for use with any such 
 device or instrument 
 while locate in or upon the motorize 
 vehicle trailer or watercraft","['a', 'a', 'accessory', 'and', 'andor', 'antenna', 'any', 'any', 'b', 'but', 'cable', 'cassette', 'device', 'device', 'disc', 'for', 'for', 'if', 'in', 'in', 'include', 'instal', 'instrument', 'instrument', 'limit', 'locate', 'medium', 'motorize', 'motorize', 'not', 'of', 'or', 'or', 'or', 'or', 'or', 'or', 'or', 'or', 'other', 'permanently', 'picture', 'reception', 'record', 'record', 'reproduction', 'sound', 'such', 'tape', 'the', 'the', 'their', 'to', 'trailer', 'trailer', 'transmission', 'upon', 'use', 'vehicle', 'vehicle', 'watercraft', 'watercraft', 'while', 'wire', 'with']","['a', 'a', 'accessori', 'and', 'andor', 'ani', 'ani', 'antenna', 'b', 'but', 'cabl', 'cassett', 'devic', 'devic', 'disc', 'for', 'for', 'if', 'in', 'in', 'includ', 'instal', 'instrument', 'instrument', 'limit', 'locat', 'media', 'motor', 'motor', 'not', 'of', 'or', 'or', 'or', 'or', 'or', 'or', 'or', 'or', 'other', 'perman', 'pictur', 'recept', 'record', 'record', 'reproduct', 'sound', 'such', 'tape', 'the', 'the', 'their', 'to', 'trailer', 'trailer', 'transmiss', 'upon', 'use', 'vehicl', 'vehicl', 'watercraft', 'watercraft', 'while', 'wire', 'with']"
"Aircraft and parts Aircraft means any
contrivance used or designed for navigation of
or flight in the air except model aircraft of the
hobby variety not used or designed to carry
people or cargo",aircraft and part aircraft mean ani contriv use or design for navig of or flight in the air except model aircraft of the hobbi varieti not use or design to carri peopl or cargo,"aircraft and part Aircraft mean any 
 contrivance use or design for navigation of 
 or flight in the air except model aircraft of the 
 hobby variety not use or design to carry 
 people or cargo","['air', 'aircraft', 'aircraft', 'aircraft', 'and', 'any', 'cargo', 'carry', 'contrivance', 'design', 'design', 'except', 'flight', 'for', 'hobby', 'in', 'mean', 'model', 'navigation', 'not', 'of', 'of', 'or', 'or', 'or', 'or', 'part', 'people', 'the', 'the', 'to', 'use', 'use', 'variety']","['air', 'aircraft', 'aircraft', 'aircraft', 'and', 'ani', 'cargo', 'carri', 'contriv', 'design', 'design', 'except', 'flight', 'for', 'hobbi', 'in', 'mean', 'model', 'navig', 'not', 'of', 'of', 'or', 'or', 'or', 'or', 'part', 'peopl', 'the', 'the', 'to', 'use', 'use', 'varieti']"
"Property of roomers boarders or other
residents of the residence premises not
related to any insured",properti of roomer boarder or other resid of the resid premis not relat to ani insur,"property of roomer boarder or other 
 resident of the residence premise not 
 relate to any insure","['any', 'boarder', 'insure', 'not', 'of', 'of', 'or', 'other', 'premise', 'property', 'relate', 'residence', 'resident', 'roomer', 'the', 'to']","['ani', 'boarder', 'insur', 'not', 'of', 'of', 'or', 'other', 'premis', 'properti', 'relat', 'resid', 'resid', 'roomer', 'the', 'to']"
"Property in an apartment regularly rented or
held for rental to others by any insured except
as provided under provision 15 LANDLORD’S",properti in an apart regular rent or held for rental to other by ani insur except as provid under provis 15 landlord,"property in an apartment regularly rent or 
 hold for rental to other by any insure except 
 as provide under provision 15 LANDLORD ’S","['15', 'an', 'any', 'apartment', 'as', 'by', 'except', 'for', 'hold', 'in', 'insure', 'landlord', 'or', 'other', 'property', 'provide', 'provision', 'regularly', 'rent', 'rental', 'to', 'under', '’s']","['15', 'an', 'ani', 'apart', 'as', 'by', 'except', 'for', 'held', 'in', 'insur', 'landlord', 'or', 'other', 'properti', 'provid', 'provis', 'regular', 'rent', 'rental', 'to', 'under']"
"Business records or business data
regardless of the type of medium Medium can
include but is not limited to paper films tapes
or discs on which the records or data are
stored We will pay for blank or unexposed
media of the type used for the storage of the
lost or damaged business records or
business data",busi record or busi data regardless of the type of medium medium can includ but is not limit to paper film tape or disc on which the record or data are store we will pay for blank or unexpos media of the type use for the storag of the lost or damag busi record or busi data,"business record or business datum 
 regardless of the type of medium Medium can 
 include but be not limit to paper film tape 
 or disc on which the record or datum be 
 store we will pay for blank or unexpose 
 medium of the type use for the storage of the 
 lose or damage business record or 
 business datum","['be', 'be', 'blank', 'business', 'business', 'business', 'business', 'but', 'can', 'damage', 'datum', 'datum', 'datum', 'disc', 'film', 'for', 'for', 'include', 'limit', 'lose', 'medium', 'medium', 'medium', 'not', 'of', 'of', 'of', 'of', 'on', 'or', 'or', 'or', 'or', 'or', 'or', 'paper', 'pay', 'record', 'record', 'record', 'regardless', 'storage', 'store', 'tape', 'the', 'the', 'the', 'the', 'the', 'to', 'type', 'type', 'unexpose', 'use', 'we', 'which', 'will']","['are', 'blank', 'busi', 'busi', 'busi', 'busi', 'but', 'can', 'damag', 'data', 'data', 'data', 'disc', 'film', 'for', 'for', 'includ', 'is', 'limit', 'lost', 'media', 'medium', 'medium', 'not', 'of', 'of', 'of', 'of', 'on', 'or', 'or', 'or', 'or', 'or', 'or', 'paper', 'pay', 'record', 'record', 'record', 'regardless', 'storag', 'store', 'tape', 'the', 'the', 'the', 'the', 'the', 'to', 'type', 'type', 'unexpos', 'use', 'we', 'which', 'will']"
"Computer software that at the time of the loss
cannot be replaced on the retail market with
other of like or reasonably similar kind and
quality This includes later releases of the
same software We will pay for blank or
unexposed media of the type used for the
storage of computer software that cannot be
replaced",comput softwar that at the time of the loss cannot be replac on the retail market with other of like or reason similar kind and qualiti this includ later releas of the same softwar we will pay for blank or unexpos media of the type use for the storag of comput softwar that cannot be replac,"computer software that at the time of the loss 
 can not be replace on the retail market with 
 other of like or reasonably similar kind and 
 quality this include later release of the 
 same software we will pay for blank or 
 unexposed medium of the type use for the 
 storage of computer software that can not be 
 replace","['and', 'at', 'be', 'be', 'blank', 'can', 'can', 'computer', 'computer', 'for', 'for', 'include', 'kind', 'later', 'like', 'loss', 'market', 'medium', 'not', 'not', 'of', 'of', 'of', 'of', 'of', 'on', 'or', 'or', 'other', 'pay', 'quality', 'reasonably', 'release', 'replace', 'replace', 'retail', 'same', 'similar', 'software', 'software', 'software', 'storage', 'that', 'that', 'the', 'the', 'the', 'the', 'the', 'the', 'this', 'time', 'type', 'unexposed', 'use', 'we', 'will', 'with']","['and', 'at', 'be', 'be', 'blank', 'cannot', 'cannot', 'comput', 'comput', 'for', 'for', 'includ', 'kind', 'later', 'like', 'loss', 'market', 'media', 'of', 'of', 'of', 'of', 'of', 'on', 'or', 'or', 'other', 'pay', 'qualiti', 'reason', 'releas', 'replac', 'replac', 'retail', 'same', 'similar', 'softwar', 'softwar', 'softwar', 'storag', 'that', 'that', 'the', 'the', 'the', 'the', 'the', 'the', 'this', 'time', 'type', 'unexpos', 'use', 'we', 'will', 'with']"
"Credit cards or fund transfer cards except as
provided under provision 10 CREDIT CARD
FUND TRANSFER CARD FORGERY AND
COUNTERFEIT
MONEY
of
OTHER
COVERAGES – SECTION I",credit card or fund transfer card except as provid under provis 10 credit card fund transfer card forgeri and counterfeit money of other coverag – section i,"credit card or fund transfer card except as 
 provide under provision 10 CREDIT card 
 FUND transfer card forgery and 
 counterfeit 
 money 
 of 
 other 
 coverage – section I","['10', 'and', 'as', 'card', 'card', 'card', 'card', 'counterfeit', 'coverage', 'credit', 'credit', 'except', 'forgery', 'fund', 'fund', 'i', 'money', 'of', 'or', 'other', 'provide', 'provision', 'section', 'transfer', 'transfer', 'under', '–']","['10', 'and', 'as', 'card', 'card', 'card', 'card', 'counterfeit', 'coverag', 'credit', 'credit', 'except', 'forgeri', 'fund', 'fund', 'i', 'money', 'of', 'or', 'other', 'provid', 'provis', 'section', 'transfer', 'transfer', 'under', '–']"
"WHAT PROPERTY IS COVERED – COVERAGE D
The limit of liability for COVERAGE D is the actual
loss sustained within 12 months from the date of the
loss and shall not exceed 30 of the COVERAGE A
amount for 1 and 2 below
1",what properti is cover – coverag d the limit of liabil for coverag d is the actual loss sustain within 12 month from the date of the loss and shall not exceed 30 of the coverag a amount for 1 and 2 below 1,"what property be covered – coverage d 
 the limit of liability for COVERAGE D be the actual 
 loss sustain within 12 month from the date of the 
 loss and shall not exceed 30 of the COVERAGE A 
 amount for 1 and 2 below 
 1","['1', '1', '12', '2', '30', 'a', 'actual', 'amount', 'and', 'and', 'be', 'be', 'below', 'coverage', 'coverage', 'coverage', 'covered', 'd', 'd', 'date', 'exceed', 'for', 'for', 'from', 'liability', 'limit', 'loss', 'loss', 'month', 'not', 'of', 'of', 'of', 'property', 'shall', 'sustain', 'the', 'the', 'the', 'the', 'the', 'what', 'within', '–']","['1', '1', '12', '2', '30', 'a', 'actual', 'amount', 'and', 'and', 'below', 'cover', 'coverag', 'coverag', 'coverag', 'd', 'd', 'date', 'exceed', 'for', 'for', 'from', 'is', 'is', 'liabil', 'limit', 'loss', 'loss', 'month', 'not', 'of', 'of', 'of', 'properti', 'shall', 'sustain', 'the', 'the', 'the', 'the', 'the', 'what', 'within', '–']"
"If a loss covered under this Section makes that
part of the residence premises where you
reside not fit to live in we cover at your
choice either of the following However if the
residence premises is not your dwelling
where you reside on a regular continuous and
permanent basis we will not provide the option
under paragraph b below
14",if a loss cover under this section make that part of the resid premis where you resid not fit to live in we cover at your choic either of the follow howev if the resid premis is not your dwell where you resid on a regular continu and perman basi we will not provid the option under paragraph b below 14,"if a loss cover under this section make that 
 part of the residence premise where you 
 reside not fit to live in we cover at your 
 choice either of the follow however if the 
 residence premise be not your dwell 
 where you reside on a regular continuous and 
 permanent basis we will not provide the option 
 under paragraph b below 
 14","['14', 'a', 'a', 'and', 'at', 'b', 'basis', 'be', 'below', 'choice', 'continuous', 'cover', 'cover', 'dwell', 'either', 'fit', 'follow', 'however', 'if', 'if', 'in', 'live', 'loss', 'make', 'not', 'not', 'not', 'of', 'of', 'on', 'option', 'paragraph', 'part', 'permanent', 'premise', 'premise', 'provide', 'regular', 'reside', 'reside', 'residence', 'residence', 'section', 'that', 'the', 'the', 'the', 'the', 'this', 'to', 'under', 'under', 'we', 'we', 'where', 'where', 'will', 'you', 'you', 'your', 'your']","['14', 'a', 'a', 'and', 'at', 'b', 'basi', 'below', 'choic', 'continu', 'cover', 'cover', 'dwell', 'either', 'fit', 'follow', 'howev', 'if', 'if', 'in', 'is', 'live', 'loss', 'make', 'not', 'not', 'not', 'of', 'of', 'on', 'option', 'paragraph', 'part', 'perman', 'premis', 'premis', 'provid', 'regular', 'resid', 'resid', 'resid', 'resid', 'section', 'that', 'the', 'the', 'the', 'the', 'this', 'to', 'under', 'under', 'we', 'we', 'where', 'where', 'will', 'you', 'you', 'your', 'your']"
